"schema_version","catalog_version","row_id","rule_id","rule_revision","rule_status","category","subcategory","title_de","rule_text_de","normative_level","compatibility_level","severity","enforcement","rationale_de","document_kinds_json","applies_to","match_language","match_target","condition_json","allowed_patterns_json","forbidden_patterns_json","validator_handler","validator_config_json","diagnostic_code","diagnostic_message_de","fix_guidance_de","autofix_mode","autofix_action","autofix_config_json","project_mapping_json","valid_example","invalid_example","exception_condition_de","exception_handling_de","client_profile_id","client_family","client_platform","rendering_engine","client_version_selector","support_status","support_note_de","test_method","last_tested_at","source_type","source_title","source_url","source_locator","source_published_at","source_accessed_at","evidence_summary_de","confidence","confidence_reason_de","last_verified_in_project","review_due_at","secondary_sources_json","tags_json","notes_de"
"1.0.0","1.0.1","EMAIL-DOC-001@gmail-web","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","gmail-web","Gmail","Web","Browser/Gmail sanitizer","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; gmail/desktop-webmail; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@gmail-ios-google","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","gmail-ios-google","Gmail","iOS/Google account","WebKit/Gmail sanitizer","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; gmail/ios; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@gmail-android-google","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","gmail-android-google","Gmail","Android/Google account","Android WebView/Gmail sanitizer","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; gmail/android; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@gmail-ios-non-google","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","gmail-ios-non-google","Gmail","iOS/non-Google account","WebKit/Gmail sanitizer","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; gmail/ios; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@gmail-android-non-google","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","gmail-android-non-google","Gmail","Android/non-Google account","Android WebView/Gmail sanitizer","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; gmail/android; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@apple-mail-macos","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","apple-mail-macos","Apple Mail","macOS","WebKit","10.3","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; apple-mail/macos; 10.3","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@apple-mail-ios","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","apple-mail-ios","Apple Mail","iOS","WebKit","12.2","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; apple-mail/ios; 12.2","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@yahoo-web","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","yahoo-web","Yahoo Mail","Web","Browser/Webmail","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; yahoo/desktop-webmail; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@yahoo-ios","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","yahoo-ios","Yahoo Mail","iOS","WebKit/WebView","2019-07","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; yahoo/ios; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@yahoo-android","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","yahoo-android","Yahoo Mail","Android","Android WebView","2019-07","UNSUPPORTED","Can I Email html-doctype, Messwert n.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; yahoo/android; 2019-07","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert n.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@aol-web","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","aol-web","AOL Mail","Web","Browser/Webmail","2020-01","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; aol/desktop-webmail; 2020-01","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@aol-ios","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","aol-ios","AOL Mail","iOS","WebKit/WebView","2020-01","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; aol/ios; 2020-01","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@aol-android","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","aol-android","AOL Mail","Android","Android WebView","2020-01","UNSUPPORTED","Can I Email html-doctype, Messwert n.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; aol/android; 2020-01","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert n.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@samsung-email-android","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","samsung-email-android","Samsung Email","Android","Samsung WebView","6.0","UNSUPPORTED","Can I Email html-doctype, Messwert n.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; samsung-email/android; 6.0","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert n.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@thunderbird-desktop","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","thunderbird-desktop","Thunderbird","Desktop","Gecko","60.3","UNSUPPORTED","Can I Email html-doctype, Messwert n #1.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; thunderbird/macos; 60.3","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert n #1.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
"1.0.0","1.0.1","EMAIL-DOC-001@gmx-web","EMAIL-DOC-001","1","ACTIVE","document","doctype","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","document","html","full_document","{}","[]","[]","doctype_lang","{""require_doctype"":true}","EMAIL_DOC_001","HTML5-Doctype verwenden","Das vollständige HTML-Dokument muss mit <!doctype html> beginnen.","SAFE","add_safe_fallback","{}","{""areas"":[""compatibility_auditor""],""stage"":""document""}","<!doctype html><html lang=""de"">","<html>","","","gmx-web","GMX","Web","Browser/Webmail sanitizer","2022-11","SUPPORTED","Can I Email html-doctype, Messwert y.","actual_client_test","2019-07-25","original_client_test","Can I Email: HTML5 doctype","https://www.caniemail.com/features/html-doctype/","commit 1f500feec9df3241bfe679b16101d1ee449e67e9; _features/html-doctype.md; gmx/desktop-webmail; 2022-11","2019-07-25","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Can I Email html-doctype, Messwert y.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[""https://html.spec.whatwg.org/"",""https://github.com/hteumeuleu/caniemail/blob/1f500feec9df3241bfe679b16101d1ee449e67e9/_features/html-doctype.md""]","[""document"",""doctype""]","Originärdatenstand: Can I Email 2019-07-25, Commit 1f500feec9df3241bfe679b16101d1ee449e67e9."
